Iso3_code;Country;Region;Subregion;Category;Year;Unit of measurement;VALUE
DNK;Denmark;Europe;Northern Europe;Smuggling of migrants;2015;Rate per 100,000 population;7,25633679
DOM;Dominican Republic;Americas;Latin America and the Caribbean;Smuggling of migrants;2015;Rate per 100,000 population;0,912949584
ECU;Ecuador;Americas;Latin America and the Caribbean;Smuggling of migrants;2015;Rate per 100,000 population;0,8829394
FIN;Finland;Europe;Northern Europe;Smuggling of migrants;2015;Rate per 100,000 population;4,288742999
FRA;France;Europe;Western Europe;Smuggling of migrants;2015;Rate per 100,000 population;5,850201401
GBR_NI;United Kingdom (Northern Ireland);Europe;Northern Europe;Smuggling of migrants;2015;Rate per 100,000 population;0,162020197
GBR_S;United Kingdom (Scotland);Europe;Northern Europe;Smuggling of migrants;2015;Rate per 100,000 population;0,130281035
GRC;Greece;Europe;Southern Europe;Smuggling of migrants;2015;Rate per 100,000 population;15,76808187
GRD;Grenada;Americas;Latin America and the Caribbean;Smuggling of migrants;2015;Rate per 100,000 population;0
HND;Honduras;Americas;Latin America and the Caribbean;Smuggling of migrants;2015;Rate per 100,000 population;0,268976117
IRL;Ireland;Europe;Northern Europe;Smuggling of migrants;2015;Rate per 100,000 population;0,62154933
ITA;Italy;Europe;Southern Europe;Smuggling of migrants;2015;Rate per 100,000 population;2,589946432
LIE;Liechtenstein;Europe;Western Europe;Smuggling of migrants;2015;Rate per 100,000 population;26,77017802
LKA;Sri Lanka;Asia;Southern Asia;Smuggling of migrants;2015;Rate per 100,000 population;0,248398329
LTU;Lithuania;Europe;Northern Europe;Smuggling of migrants;2015;Rate per 100,000 population;2,46308369
MCO;Monaco;Europe;Western Europe;Smuggling of migrants;2015;Rate per 100,000 population;84,33079434
MDV;Maldives;Asia;Southern Asia;Smuggling of migrants;2015;Rate per 100,000 population;1,14788949
MKD;North Macedonia;Europe;Southern Europe;Smuggling of migrants;2015;Rate per 100,000 population;6,736364318
MMR;Myanmar;Asia;South-eastern Asia;Smuggling of migrants;2015;Rate per 100,000 population;0,252505883
MNG;Mongolia;Asia;Eastern Asia;Smuggling of migrants;2015;Rate per 100,000 population;0,303567065
NLD;Netherlands;Europe;Western Europe;Smuggling of migrants;2015;Rate per 100,000 population;0,352089792
NOR;Norway;Europe;Northern Europe;Smuggling of migrants;2015;Rate per 100,000 population;2,00371593
NZL;New Zealand;Oceania;Australia and New Zealand;Smuggling of migrants;2015;Rate per 100,000 population;0,283188
OMN;Oman;Asia;Western Asia;Smuggling of migrants;2015;Rate per 100,000 population;1,240524155
POL;Poland;Europe;Eastern Europe;Smuggling of migrants;2015;Rate per 100,000 population;0,038907331
PRT;Portugal;Europe;Southern Europe;Smuggling of migrants;2015;Rate per 100,000 population;0,656026464
ROU;Romania;Europe;Eastern Europe;Smuggling of migrants;2015;Rate per 100,000 population;0,24113237
RUS;Russian Federation;Europe;Eastern Europe;Smuggling of migrants;2015;Rate per 100,000 population;1,261505714
SRB;Serbia;Europe;Southern Europe;Smuggling of migrants;2015;Rate per 100,000 population;10,85179113
SVK;Slovakia;Europe;Eastern Europe;Smuggling of migrants;2015;Rate per 100,000 population;0,903318303
SVN;Slovenia;Europe;Southern Europe;Smuggling of migrants;2015;Rate per 100,000 population;9,611401429
SWE;Sweden;Europe;Northern Europe;Smuggling of migrants;2015;Rate per 100,000 population;3,644911133
XKX;Kosovo under UNSCR 1244;Europe;Southern Europe;Smuggling of migrants;2015;Rate per 100,000 population;3,183406267
ALB;Albania;Europe;Southern Europe;Smuggling of migrants;2016;Rate per 100,000 population;2,186692898
AND;Andorra;Europe;Southern Europe;Smuggling of migrants;2016;Rate per 100,000 population;0
ARE;United Arab Emirates;Asia;Western Asia;Smuggling of migrants;2016;Rate per 100,000 population;1,367538396
ARM;Armenia;Asia;Western Asia;Smuggling of migrants;2016;Rate per 100,000 population;0,66298304
AUT;Austria;Europe;Western Europe;Smuggling of migrants;2016;Rate per 100,000 population;37,8069605
BEL;Belgium;Europe;Western Europe;Smuggling of migrants;2016;Rate per 100,000 population;3,640593537
BGR;Bulgaria;Europe;Eastern Europe;Smuggling of migrants;2016;Rate per 100,000 population;5,064881197
BHS;Bahamas;Americas;Latin America and the Caribbean;Smuggling of migrants;2016;Rate per 100,000 population;2,272862152
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Smuggling of migrants;2016;Rate per 100,000 population;0,344729913
BLR;Belarus;Europe;Eastern Europe;Smuggling of migrants;2016;Rate per 100,000 population;0,710745964
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Smuggling of migrants;2016;Rate per 100,000 population;0
BRB;Barbados;Americas;Latin America and the Caribbean;Smuggling of migrants;2016;Rate per 100,000 population;0
BTN;Bhutan;Asia;Southern Asia;Smuggling of migrants;2016;Rate per 100,000 population;0
CAN;Canada;Americas;Northern America;Smuggling of migrants;2016;Rate per 100,000 population;0,033228542
CHE;Switzerland;Europe;Western Europe;Smuggling of migrants;2016;Rate per 100,000 population;2,066190225
CHL;Chile;Americas;Latin America and the Caribbean;Smuggling of migrants;2016;Rate per 100,000 population;0,23225105
COL;Colombia;Americas;Latin America and the Caribbean;Smuggling of migrants;2016;Rate per 100,000 population;0,451434512
CRI;Costa Rica;Americas;Latin America and the Caribbean;Smuggling of migrants;2016;Rate per 100,000 population;1,557063863
CYP;Cyprus;Asia;Western Asia;Smuggling of migrants;2016;Rate per 100,000 population;0,834807116
CZE;Czechia;Europe;Eastern Europe;Smuggling of migrants;2016;Rate per 100,000 population;0,379953989
DEU;Germany;Europe;Western Europe;Smuggling of migrants;2016;Rate per 100,000 population;4,756385692
DMA;Dominica;Americas;Latin America and the Caribbean;Smuggling of migrants;2016;Rate per 100,000 population;0
DNK;Denmark;Europe;Northern Europe;Smuggling of migrants;2016;Rate per 100,000 population;5,589766837
DOM;Dominican Republic;Americas;Latin America and the Caribbean;Smuggling of migrants;2016;Rate per 100,000 population;0,873894091
ECU;Ecuador;Americas;Latin America and the Caribbean;Smuggling of migrants;2016;Rate per 100,000 population;0,948929064
ESP;Spain;Europe;Southern Europe;Smuggling of migrants;2016;Rate per 100,000 population;1,013484835
FIN;Finland;Europe;Northern Europe;Smuggling of migrants;2016;Rate per 100,000 population;5,040745419
FRA;France;Europe;Western Europe;Smuggling of migrants;2016;Rate per 100,000 population;6,280735745
GBR_NI;United Kingdom (Northern Ireland);Europe;Northern Europe;Smuggling of migrants;2016;Rate per 100,000 population;0,053701742
GBR_S;United Kingdom (Scotland);Europe;Northern Europe;Smuggling of migrants;2016;Rate per 100,000 population;0,481062779
GRC;Greece;Europe;Southern Europe;Smuggling of migrants;2016;Rate per 100,000 population;9,972332359
GRD;Grenada;Americas;Latin America and the Caribbean;Smuggling of migrants;2016;Rate per 100,000 population;0
GTM;Guatemala;Americas;Latin America and the Caribbean;Smuggling of migrants;2016;Rate per 100,000 population;0,214842505
HND;Honduras;Americas;Latin America and the Caribbean;Smuggling of migrants;2016;Rate per 100,000 population;0,137409135
HRV;Croatia;Europe;Southern Europe;Smuggling of migrants;2016;Rate per 100,000 population;3,69339954
HUN;Hungary;Europe;Eastern Europe;Smuggling of migrants;2016;Rate per 100,000 population;3,464048702
IRL;Ireland;Europe;Northern Europe;Smuggling of migrants;2016;Rate per 100,000 population;0,466518052
ITA;Italy;Europe;Southern Europe;Smuggling of migrants;2016;Rate per 100,000 population;2,668058293
JPN;Japan;Asia;Eastern Asia;Smuggling of migrants;2016;Rate per 100,000 population;0
LIE;Liechtenstein;Europe;Western Europe;Smuggling of migrants;2016;Rate per 100,000 population;13,29451335
LKA;Sri Lanka;Asia;Southern Asia;Smuggling of migrants;2016;Rate per 100,000 population;0,910130707
LTU;Lithuania;Europe;Northern Europe;Smuggling of migrants;2016;Rate per 100,000 population;0,954434773
LVA;Latvia;Europe;Northern Europe;Smuggling of migrants;2016;Rate per 100,000 population;1,317472318
MAC;China, Macao Special Administrative Region;Asia;Eastern Asia;Smuggling of migrants;2016;Rate per 100,000 population;33,66903972
MAR;Morocco;Africa;Northern Africa;Smuggling of migrants;2016;Rate per 100,000 population;5,557254555
MCO;Monaco;Europe;Western Europe;Smuggling of migrants;2016;Rate per 100,000 population;80,92688256
MDA;Republic of Moldova;Europe;Eastern Europe;Smuggling of migrants;2016;Rate per 100,000 population;0,031006569
MDV;Maldives;Asia;Southern Asia;Smuggling of migrants;2016;Rate per 100,000 population;4,62297951
MEX;Mexico;Americas;Latin America and the Caribbean;Smuggling of migrants;2016;Rate per 100,000 population;0,000822915
MKD;North Macedonia;Europe;Southern Europe;Smuggling of migrants;2016;Rate per 100,000 population;3,791117034
MLT;Malta;Europe;Southern Europe;Smuggling of migrants;2016;Rate per 100,000 population;0
MMR;Myanmar;Asia;South-eastern Asia;Smuggling of migrants;2016;Rate per 100,000 population;0,252445695
MNE;Montenegro;Europe;Southern Europe;Smuggling of migrants;2016;Rate per 100,000 population;1,421209339
MNG;Mongolia;Asia;Eastern Asia;Smuggling of migrants;2016;Rate per 100,000 population;1,023252759
NLD;Netherlands;Europe;Western Europe;Smuggling of migrants;2016;Rate per 100,000 population;0,40877094
NOR;Norway;Europe;Northern Europe;Smuggling of migrants;2016;Rate per 100,000 population;0,935723528
NZL;New Zealand;Oceania;Australia and New Zealand;Smuggling of migrants;2016;Rate per 100,000 population;0,235642869
OMN;Oman;Asia;Western Asia;Smuggling of migrants;2016;Rate per 100,000 population;0,909489844
PER;Peru;Americas;Latin America and the Caribbean;Smuggling of migrants;2016;Rate per 100,000 population;0,032120487
PHL;Philippines;Asia;South-eastern Asia;Smuggling of migrants;2016;Rate per 100,000 population;0,181167597
POL;Poland;Europe;Eastern Europe;Smuggling of migrants;2016;Rate per 100,000 population;0,005190476
PRT;Portugal;Europe;Southern Europe;Smuggling of migrants;2016;Rate per 100,000 population;0,70649129
PRY;Paraguay;Americas;Latin America and the Caribbean;Smuggling of migrants;2016;Rate per 100,000 population;0,558515199
ROU;Romania;Europe;Eastern Europe;Smuggling of migrants;2016;Rate per 100,000 population;0,191940325
RUS;Russian Federation;Europe;Eastern Europe;Smuggling of migrants;2016;Rate per 100,000 population;1,126737995
SAU;Saudi Arabia;Asia;Western Asia;Smuggling of migrants;2016;Rate per 100,000 population;70,0018295
SEN;Senegal;Africa;Sub-Saharan Africa;Smuggling of migrants;2016;Rate per 100,000 population;0,067790376
SLV;El Salvador;Americas;Latin America and the Caribbean;Smuggling of migrants;2016;Rate per 100,000 population;12,41498694
SRB;Serbia;Europe;Southern Europe;Smuggling of migrants;2016;Rate per 100,000 population;4,817644804
SVK;Slovakia;Europe;Eastern Europe;Smuggling of migrants;2016;Rate per 100,000 population;1,178376027
SVN;Slovenia;Europe;Southern Europe;Smuggling of migrants;2016;Rate per 100,000 population;16,60271194
SWE;Sweden;Europe;Northern Europe;Smuggling of migrants;2016;Rate per 100,000 population;3,104492703
TUR;Türkiye;Asia;Western Asia;Smuggling of migrants;2016;Rate per 100,000 population;10,16917005
USA;United States of America;Americas;Northern America;Smuggling of migrants;2016;Rate per 100,000 population;1,276243841
XKX;Kosovo under UNSCR 1244;Europe;Southern Europe;Smuggling of migrants;2016;Rate per 100,000 population;1,313742951
ALB;Albania;Europe;Southern Europe;Smuggling of migrants;2017;Rate per 100,000 population;2,118530018
AND;Andorra;Europe;Southern Europe;Smuggling of migrants;2017;Rate per 100,000 population;0
ARE;United Arab Emirates;Asia;Western Asia;Smuggling of migrants;2017;Rate per 100,000 population;0,496234381
ARM;Armenia;Asia;Western Asia;Smuggling of migrants;2017;Rate per 100,000 population;0,490896844
AUT;Austria;Europe;Western Europe;Smuggling of migrants;2017;Rate per 100,000 population;16,81160185
BEL;Belgium;Europe;Western Europe;Smuggling of migrants;2017;Rate per 100,000 population;4,198695075
BGR;Bulgaria;Europe;Eastern Europe;Smuggling of migrants;2017;Rate per 100,000 population;2,199813058
BHS;Bahamas;Americas;Latin America and the Caribbean;Smuggling of migrants;2017;Rate per 100,000 population;2,756754047
BIH;Bosnia and Herzegovina;Europe;Southern Europe;Smuggling of migrants;2017;Rate per 100,000 population;0,319764932
BLR;Belarus;Europe;Eastern Europe;Smuggling of migrants;2017;Rate per 100,000 population;0,803471326
BOL;Bolivia (Plurinational State of);Americas;Latin America and the Caribbean;Smuggling of migrants;2017;Rate per 100,000 population;0,096191402
BRB;Barbados;Americas;Latin America and the Caribbean;Smuggling of migrants;2017;Rate per 100,000 population;0
BTN;Bhutan;Asia;Southern Asia;Smuggling of migrants;2017;Rate per 100,000 population;0
CAN;Canada;Americas;Northern America;Smuggling of migrants;2017;Rate per 100,000 population;0,057448707
CHE;Switzerland;Europe;Western Europe;Smuggling of migrants;2017;Rate per 100,000 population;0,769077227
CHL;Chile;Americas;Latin America and the Caribbean;Smuggling of migrants;2017;Rate per 100,000 population;0,310312552
COL;Colombia;Americas;Latin America and the Caribbean;Smuggling of migrants;2017;Rate per 100,000 population;0,148909023
CRI;Costa Rica;Americas;Latin America and the Caribbean;Smuggling of migrants;2017;Rate per 100,000 population;1,802219794
CYP;Cyprus;Asia;Western Asia;Smuggling of migrants;2017;Rate per 100,000 population;1,158438855
CZE;Czechia;Europe;Eastern Europe;Smuggling of migrants;2017;Rate per 100,000 population;0,341837977
DEU;Germany;Europe;Western Europe;Smuggling of migrants;2017;Rate per 100,000 population;3,172187423
DMA;Dominica;Americas;Latin America and the Caribbean;Smuggling of migrants;2017;Rate per 100,000 population;2,840788035
DNK;Denmark;Europe;Northern Europe;Smuggling of migrants;2017;Rate per 100,000 population;4,165733807
ECU;Ecuador;Americas;Latin America and the Caribbean;Smuggling of migrants;2017;Rate per 100,000 population;0,568966393
ESP;Spain;Europe;Southern Europe;Smuggling of migrants;2017;Rate per 100,000 population;1,066886037
EST;Estonia;Europe;Northern Europe;Smuggling of migrants;2017;Rate per 100,000 population;0,53128974
FIN;Finland;Europe;Northern Europe;Smuggling of migrants;2017;Rate per 100,000 population;0,980367327
FRA;France;Europe;Western Europe;Smuggling of migrants;2017;Rate per 100,000 population;6,131508319
GBR_NI;United Kingdom (Northern Ireland);Europe;Northern Europe;Smuggling of migrants;2017;Rate per 100,000 population;0
GBR_S;United Kingdom (Scotland);Europe;Northern Europe;Smuggling of migrants;2017;Rate per 100,000 population;0,387111046
